2009,Kings,1
2009,Kings,1
2009,Los Angeles,2
2009,Los Angeles,3
2009,Los Angeles,2
2009,Los Angeles,2
2009,Los Angeles,2
2009,Los Angeles,2
2009,Los Angeles,1
2009,Los Angeles,4
2009,Los Angeles,1
2009,Los Angeles,1
2009,Madera,1
2009,Merced,1
2009,Merced,3
2009,Monterey,1
2009,Orange,1
2009,Orange,2
2009,Orange,1
2009,Riverside,1
2009,Riverside,1
2009,Riverside,1
2009,San Bernardino,1
2009,San Bernardino,1
2009,San Diego,1
2009,San Diego,1
2009,San Diego,1
2009,San Diego,1
2009,San Joaquin,1
2009,San Joaquin,1
2009,San Joaquin,2
2009,San Joaquin,1
2009,San Joaquin,1
2009,San Joaquin,1
2009,San Joaquin,1
2009,San Joaquin,1
2009,San Joaquin,1
2009,Stanislaus,2
2009,Stanislaus,1
2009,Stanislaus,2
2009,Stanislaus,4
2009,Stanislaus,2
2009,Stanislaus,1
2009,Stanislaus,1
2009,Tulare,4
2009,Yolo,2
2009,Yuba,1
2010,Alameda,1
2010,Butte,1
2010,Contra Costa,3
2010,Contra Costa,1
2010,Fresno,2
2010,Fresno,2
2010,Fresno,4
2010,Fresno,3
2010,Fresno,5
2010,Fresno,1
2010,Fresno,3
2010,Fresno,1
2010,Fresno,1
2010,Fresno,1
2010,Glenn,2
2010,Kern,1
2010,Kern,1
2010,Kern,1
2010,Kern,3
2010,Kern,1
2010,Kern,4
2010,Kern,1
2010,Kern,1
2010,Kern,1
2010,Kern,1
2010,Kings,1
2010,Los Angeles,1
2010,Los Angeles,1
2010,Los Angeles,1
2010,Los Angeles,1
2010,Madera,2
2010,Madera,1
2010,Madera,2
2010,Madera,2
2010,Merced,1
2010,Orange,1
2010,Placer,1
2010,Placer,2
2010,Sacramento,2
2010,Sacramento,1
2010,Sacramento,2
2010,Sacramento,3
2010,Sacramento,2
2010,Sacramento,2
2010,San Bernardino,1
2010,San Bernardino,1
2010,San Bernardino,2
2010,San Bernardino,1
2010,San Francisco,1
2010,San Joaquin,1
2010,San Joaquin,1
2010,San Joaquin,1
2010,San Joaquin,1
2010,San Joaquin,1
2010,San Joaquin,1
2010,Stanislaus,2
2010,Stanislaus,1
2010,Stanislaus,1
2010,Stanislaus,2
2010,Stanislaus,1
2010,Stanislaus,1
2010,Stanislaus,1
2010,Stanislaus,1
2010,Stanislaus,1
2010,Stanislaus,1
2010,Tulare,1
2010,Tulare,1
2010,Tulare,3
2010,Tulare,1
2010,Tulare,3
2010,Tulare,2
2010,Tulare,1
2011,Amador,1
2011,Butte,1
2011,Butte,1
2011,Butte,1
2011,Contra Costa,1
2011,Contra Costa,1
2011,Contra Costa,1
2011,El Dorado,1
2011,Fresno,2
2011,Fresno,1
2011,Fresno,1
2011,Fresno,1
2011,Fresno,2
2011,Fresno,1
2011,Fresno,1
2011,Glenn,1
2011,Kern,1
2011,Kern,3
2011,Kern,1
2011,Kern,4
2011,Kern,1
2011,Kern,3
2011,Kern,1
2011,Kern,1
2011,Kern,2
2011,Kern,1
2011,Kings,1
2011,Los Angeles,2
2011,Los Angeles,1
2011,Los Angeles,3
2011,Los Angeles,2
2011,Los Angeles,2
2011,Los Angeles,5
2011,Los Angeles,8
2011,Los Angeles,12
2011,Los Angeles,8
2011,Los Angeles,3
2011,Los Angeles,3
2011,Los Angeles,2
2011,Los Angeles,2
2011,Los Angeles,3
2011,Los Angeles,2
2011,Madera,1
2011,Madera,1
2011,Merced,1
2011,Orange,1
2011,Orange,2
2011,Orange,1
2011,Orange,1
2011,Orange,1
2011,Orange,2
2011,Orange,2
2011,Placer,1
2011,Riverside,3
2011,Riverside,1
2011,Riverside,1
2011,Riverside,1
2011,Riverside,1
2011,Sacramento,1
2011,Sacramento,1
2011,Sacramento,2
2011,San Bernardino,2
2011,San Bernardino,1
2011,San Bernardino,1
2011,San Joaquin,1
2011,San Joaquin,1
2011,San Joaquin,1
2011,San Joaquin,1
2011,San Joaquin,1
2011,Santa Barbara,1
2011,Santa Clara,1
2011,Santa Cruz,1
2011,Stanislaus,2
2011,Stanislaus,1
2011,Stanislaus,4
2011,Stanislaus,1
2011,Stanislaus,1
2011,Stanislaus,1
2011,Stanislaus,1
2011,Tehama,1
2011,Tulare,2
2011,Tulare,2
2011,Tulare,1
2011,Tulare,3
2011,Tulare,1
2011,Tulare,1
2011,Tulare,1
2011,Yuba,1
2011,Yuba,2
2012,Alameda,1
2012,Alameda,1
2012,Butte,1
2012,Butte,3
2012,Butte,2
2012,Butte,2
2012,Butte,2
2012,Colusa,1
2012,Colusa,1
2012,Colusa,1
2012,Contra Costa,1
2012,Contra Costa,1
2012,Contra Costa,1
2012,Contra Costa,1
2012,Fresno,1
2012,Fresno,3
2012,Fresno,2
2012,Fresno,1
2012,Fresno,3
2012,Fresno,3
2012,Fresno,1
2012,Fresno,2
2012,Fresno,2
2012,Fresno,4
2012,Fresno,1
2012,Fresno,1
2012,Glenn,2
2012,Glenn,3
2012,Glenn,1
2012,Glenn,1
2012,Imperial,1
2012,Kern,1
2012,Kern,1
2012,Kern,1
2012,Kern,1
2012,Kern,2
2012,Kern,1
2012,Kern,2
2012,Kern,1
2012,Kern,5
2012,Kern,5
2012,Kern,1
2012,Kern,1
2012,Kern,3
2012,Kings,2
2012,Kings,1
2012,Lake,1
2012,Los Angeles,1
2012,Los Angeles,1
2012,Los Angeles,2
2012,Los Angeles,3
2012,Los Angeles,5
2012,Los Angeles,9
2012,Los Angeles,9
2012,Los Angeles,16
2012,Los Angeles,18
2012,Los Angeles,13
2012,Los Angeles,14
2012,Los Angeles,13
2012,Los Angeles,14
2012,Los Angeles,13
2012,Los Angeles,6
2012,Los Angeles,1
2012,Los Angeles,6
2012,Los Angeles,7
2012,Los Angeles,5
2012,Los Angeles,7
2012,Madera,1
2012,Madera,2
2012,Merced,1
2012,Merced,2
2012,Merced,2
2012,Merced,2
2012,Merced,1
2012,Merced,3
2012,Merced,1
2012,Merced,1
2012,Monterey,1
2012,Orange,1
2012,Orange,1
2012,Orange,3
2012,Orange,1
2012,Orange,5
2012,Orange,8
2012,Orange,3
2012,Orange,8
2012,Orange,1
2012,Orange,4
2012,Orange,1
2012,Orange,3
2012,Orange,2
2012,Orange,1
2012,Placer,1
2012,Placer,2
2012,Placer,2
2012,Placer,1
2012,Placer,3
2012,Placer,1
2012,Placer,2
2012,Riverside,1
2012,Riverside,1
2012,Riverside,1
2012,Riverside,4
2012,Riverside,2
2012,Riverside,1
2012,Riverside,2
2012,Riverside,1
2012,Riverside,2
2012,Riverside,1
2012,Riverside,1
2012,Riverside,1
2012,Riverside,1
2012,Sacramento,2
2012,Sacramento,1
2012,Sacramento,2
2012,Sacramento,3
2012,Sacramento,1
2012,Sacramento,5
2012,Sacramento,1
2012,Sacramento,6
2012,Sacramento,5
2012,Sacramento,3
2012,Sacramento,1
2012,San Bernardino,1
2012,San Bernardino,1
2012,San Bernardino,1
2012,San Bernardino,4
2012,San Bernardino,2
2012,San Bernardino,8
2012,San Bernardino,7
2012,San Bernardino,1
2012,San Bernardino,3
2012,San Bernardino,2
2012,San Bernardino,2
2012,San Diego,1
2012,San Francisco,1
2012,San Joaquin,1
2012,San Joaquin,1
2012,San Joaquin,2
2012,San Joaquin,2
2012,San Joaquin,1
2012,San Joaquin,2
2012,San Joaquin,1
2012,San Joaquin,1
2012,San Joaquin,2
2012,Shasta,1
2012,Solano,1
2012,Solano,1
2012,Stanislaus,1
2012,Stanislaus,1
2012,Stanislaus,2
2012,Stanislaus,2
2012,Stanislaus,4
2012,Stanislaus,2
2012,Stanislaus,1
2012,Stanislaus,4
2012,Stanislaus,4
2012,Stanislaus,1
2012,Stanislaus,1
2012,Stanislaus,1
2012,Stanislaus,1
2012,Stanislaus,1
2012,Sutter,1
2012,Sutter,4
2012,Sutter,1
2012,Sutter,2
2012,Tehama,1
2012,Tehama,1
2012,Tehama,2
2012,Tulare,2
2012,Tulare,1
2012,Tulare,4
2012,Ventura,1
2012,Ventura,1
2012,Ventura,2
2012,Ventura,3
2012,Yolo,3
2012,Yolo,1
2012,Yolo,1
2012,Yolo,1
2012,Yolo,4
2012,Yuba,2
2012,Yuba,1
2012,Yuba,1
2013,Butte,1
2013,Butte,2
2013,Butte,5
2013,Butte,1
2013,Butte,8
2013,Butte,2
2013,Butte,1
2013,Butte,1
2013,Butte,1
2013,Butte,1
2013,Butte,1
2013,Colusa,1
2013,Colusa,1
2013,Contra Costa,1
2013,Contra Costa,1
2013,Contra Costa,1
2013,Contra Costa,1
2013,Contra Costa,1
2013,El Dorado,1
2013,Fresno,2
2013,Fresno,1
2013,Fresno,2
2013,Fresno,1
2013,Fresno,1
2013,Glenn,1
2013,Glenn,1
2013,Glenn,1
2013,Glenn,1
2013,Glenn,1
2013,Glenn,1
2013,Glenn,1
2013,Glenn,1
2013,Glenn,1
2013,Kern,2
2013,Kern,2
2013,Kern,2
2013,Kern,2
2013,Kern,1
2013,Kern,1
2013,Kern,2
2013,Kern,4
2013,Kern,2
2013,Kern,2
2013,Kern,1
2013,Kern,1
2013,Kern,2
2013,Kern,1
2013,Kings,1
2013,Los Angeles,2
2013,Los Angeles,5
2013,Los Angeles,8
2013,Los Angeles,12
2013,Los Angeles,8
2013,Los Angeles,8
2013,Los Angeles,11
2013,Los Angeles,8
2013,Los Angeles,9
2013,Los Angeles,8
2013,Los Angeles,10
2013,Los Angeles,21
2013,Los Angeles,11
2013,Los Angeles,9
2013,Los Angeles,8
2013,Los Angeles,5
2013,Los Angeles,3
2013,Los Angeles,2
2013,Los Angeles,2
2013,Los Angeles,8
2013,Madera,2
2013,Madera,1
2013,Marin,1
2013,Marin,1
2013,Napa,1
2013,Orange,1
2013,Orange,1
2013,Orange,1
2013,Orange,1
2013,Orange,2
2013,Orange,3
2013,Placer,1
2013,Placer,3
2013,Placer,1
2013,Placer,1
2013,Riverside,1
2013,Riverside,1
2013,Riverside,1
2013,Riverside,1
2013,Riverside,3
2013,Riverside,5
2013,Riverside,4
2013,Riverside,4
2013,Riverside,5
2013,Riverside,6
2013,Riverside,3
2013,Riverside,1
2013,Sacramento,1
2013,Sacramento,1
2013,Sacramento,1
2013,Sacramento,6
2013,Sacramento,1
2013,San Bernardino,1
2013,San Bernardino,1
2013,San Bernardino,2
2013,San Bernardino,1
2013,San Bernardino,4
2013,San Bernardino,2
2013,San Bernardino,2
2013,San Francisco,1
2013,San Joaquin,2
2013,San Joaquin,1
2013,San Joaquin,2
2013,San Joaquin,1
2013,San Joaquin,1
2013,San Joaquin,1
2013,Santa Barbara,1
2013,Santa Clara,1
2013,Santa Clara,1
2013,Shasta,1
2013,Siskiyou,1
2013,Solano,1
2013,Stanislaus,1
2013,Stanislaus,2
2013,Stanislaus,3
2013,Stanislaus,2
2013,Stanislaus,4
2013,Stanislaus,3
2013,Stanislaus,1
2013,Stanislaus,1
2013,Stanislaus,1
2013,Sutter,1
2013,Sutter,2
2013,Sutter,2
2013,Sutter,2
2013,Sutter,2
2013,Sutter,1
2013,Tehama,1
2013,Tehama,1
2013,Tehama,1
2013,Tulare,1
2013,Tulare,3
2013,Tulare,1
2013,Ventura,1
2013,Ventura,1
2013,Yolo,1
2013,Yolo,1
2013,Yolo,1
2013,Yolo,1
2013,Yolo,1
2013,Yolo,1
2013,Yuba,4
2013,Yuba,2
2013,Yuba,1
2013,Yuba,1
2013,Yuba,1
2014,Alameda,1
2014,Butte,1
2014,Butte,3
2014,Butte,4
2014,Butte,3
2014,Butte,1
2014,Butte,4
2014,Butte,3
2014,Butte,1
2014,Butte,1
2014,Butte,1
2014,Butte,1
2014,Butte,1
2014,Colusa,1
2014,Colusa,1
2014,Colusa,1
2014,Contra Costa,1
2014,Contra Costa,1
2014,Contra Costa,1
2014,Contra Costa,1
2014,Contra Costa,1
2014,Fresno,2
2014,Fresno,2
2014,Fresno,1
2014,Fresno,5
2014,Fresno,2
2014,Fresno,5
2014,Fresno,2
2014,Fresno,5
2014,Fresno,1
2014,Fresno,2
2014,Fresno,1
2014,Fresno,3
2014,Fresno,3
2014,Fresno,1
2014,Fresno,1
2014,Fresno,2
2014,Fresno,5
2014,Glenn,1
2014,Glenn,1
2014,Glenn,3
2014,Glenn,1
2014,Glenn,2
2014,Glenn,1
2014,Glenn,1
2014,Imperial,1
2014,Kern,2
2014,Kern,1
2014,Kern,1
2014,Kern,2
2014,Kern,1
2014,Kern,1
2014,Kern,2
2014,Kern,1
2014,Kings,2
2014,Kings,1
2014,Kings,1
2014,Lake,1
2014,Los Angeles,1
2014,Los Angeles,1
2014,Los Angeles,2
2014,Los Angeles,4
2014,Los Angeles,9
2014,Los Angeles,10
2014,Los Angeles,5
2014,Los Angeles,20
2014,Los Angeles,18
2014,Los Angeles,19
2014,Los Angeles,16
2014,Los Angeles,29
2014,Los Angeles,24
2014,Los Angeles,25
2014,Los Angeles,18
2014,Los Angeles,20
2014,Los Angeles,10
2014,Los Angeles,3
2014,Los Angeles,13
2014,Los Angeles,2
2014,Los Angeles,1
2014,Los Angeles,3
2014,Madera,1
2014,Madera,1
2014,Madera,1
2014,Mendocino,1
2014,Merced,1
2014,Orange,1
2014,Orange,2
2014,Orange,4
2014,Orange,6
2014,Orange,12
2014,Orange,9
2014,Orange,27
2014,Orange,24
2014,Orange,31
2014,Orange,22
2014,Orange,17
2014,Orange,16
2014,Orange,29
2014,Orange,14
2014,Orange,16
2014,Orange,24
2014,Orange,2
2014,Orange,3
2014,Orange,2
2014,Orange,1
2014,Orange,1
2014,Placer,1
2014,Placer,2
2014,Placer,2
2014,Placer,2
2014,Riverside,1
2014,Riverside,3
2014,Riverside,1
2014,Riverside,3
2014,Riverside,1
2014,Riverside,2
2014,Riverside,1
2014,Riverside,2
2014,Sacramento,2
2014,Sacramento,1
2014,Sacramento,1
2014,Sacramento,3
2014,Sacramento,3
2014,San Bernardino,1
2014,San Bernardino,1
2014,San Bernardino,2
2014,San Bernardino,3
2014,San Bernardino,1
2014,San Bernardino,3
2014,San Bernardino,2
2014,San Bernardino,1
2014,San Bernardino,1
2014,San Bernardino,1
2014,San Bernardino,1
2014,San Bernardino,4
2014,San Diego,2
2014,San Diego,2
2014,San Diego,1
2014,San Diego,1
2014,San Diego,3
2014,San Diego,2
2014,San Joaquin,1
2014,San Joaquin,1
2014,San Joaquin,1
2014,San Joaquin,1
2014,San Joaquin,1
2014,San Joaquin,2
2014,San Joaquin,1
2014,San Joaquin,1
2014,Santa Clara,1
2014,Santa Clara,2
2014,Santa Clara,2
2014,Santa Clara,1
2014,Santa Clara,1
2014,Santa Clara,1
2014,Santa Clara,2
2014,Shasta,1
2014,Shasta,1
2014,Solano,1
2014,Solano,4
2014,Stanislaus,2
2014,Stanislaus,1
2014,Stanislaus,1
2014,Stanislaus,1
2014,Stanislaus,2
2014,Stanislaus,6
2014,Stanislaus,4
2014,Stanislaus,3
2014,Stanislaus,1
2014,Stanislaus,3
2014,Stanislaus,2
2014,Stanislaus,3
2014,Stanislaus,2
2014,Stanislaus,1
2014,Stanislaus,1
2014,Sutter,1
2014,Sutter,1
2014,Sutter,2
2014,Sutter,1
2014,Sutter,1
2014,Sutter,1
2014,Sutter,1
2014,Tehama,1
2014,Tehama,1
2014,Tehama,1
2014,Tehama,1
2014,Tulare,1
2014,Tulare,2
2014,Tulare,1
2014,Tulare,1
2014,Tulare,1
2014,Tulare,1
2014,Tulare,2
2014,Tulare,1
2014,Tulare,3
2014,Tulare,1
2014,Tulare,5
2014,Tulare,2
2014,Ventura,1
2014,Yolo,2
2014,Yolo,1
2014,Yolo,2
2014,Yolo,1
2014,Yolo,5
2014,Yolo,1
2014,Yolo,3
2014,Yuba,1
2014,Yuba,1
2014,Yuba,1
2014,Yuba,1
2014,Yuba,1
2014,Yuba,1
